Transaction_ID,Date,Time,Product_ID,Staff_ID,Customer_ID,Quantity_Sold,Unit_Price,Total_Amount,Payment_Method
TRX_02498,2025-11-13,13:55,135,S01,CUST_048,2,95,190,Cash
TRX_02499,2025-02-10,16:56,117,S04,CUST_106,1,48,48,Cash
TRX_02500,2025-03-30,9:57,125,S03,CUST_192,1,550,550,Cash
TRX_02501,2024-12-11,16:42,139,S05,CUST_078,3,160,480,Cash
TRX_02502,2025-04-11,10:59,132,S05,CUST_001,3,20,60,Cash
TRX_02503,2025-07-05,12:09,117,S05,CUST_056,3,48,144,Cash
TRX_02504,2025-08-14,14:03,101,S02,CUST_057,4,45,180,Cash
TRX_02505,2025-01-16,9:41,114,S05,CUST_037,3,220,660,Cash
TRX_02506,2025-03-06,13:12,138,S03,CUST_114,4,300,1200,Cash
TRX_02507,2025-04-17,17:38,119,S04,CUST_033,5,25,125,Cash
TRX_02508,2025-01-21,19:03,108,S02,CUST_055,4,110,440,Cash
TRX_02509,2025-03-19,10:03,140,S01,CUST_141,1,175,175,Visa
TRX_02510,2025-04-12,12:04,115,S01,CUST_037,5,180,900,Cash
TRX_02511,2025-03-22,23:39,135,S05,CUST_172,3,95,285,Cash
TRX_02512,2025-06-15,15:06,133,S05,CUST_154,4,450,1800,Cash
TRX_02513,2025-08-07,12:10,143,S05,CUST_151,3,350,1050,Visa
TRX_02514,2025-10-19,13:45,126,S02,CUST_073,3,390,1170,Cash
TRX_02515,2025-01-14,11:32,143,S01,CUST_128,1,350,350,App
TRX_02516,2025-07-29,20:19,107,S03,CUST_076,5,28,140,Visa
TRX_02517,2025-02-22,14:43,113,S01,CUST_159,2,72,144,Cash
TRX_02518,2025-05-16,23:29,113,S03,CUST_074,2,72,144,Cash
TRX_02519,2025-11-03,16:27,114,S04,CUST_061,1,220,220,Cash
TRX_02520,2025-04-11,23:04,138,S03,CUST_160,2,300,600,Cash
TRX_02521,2025-09-27,14:30,109,S01,CUST_199,1,95,95,Cash
TRX_02522,2025-04-02,16:07,111,S01,CUST_004,4,140,560,Cash
TRX_02523,2025-09-13,19:18,133,S05,CUST_035,1,450,450,Visa
TRX_02524,2025-08-11,11:48,145,S02,CUST_166,5,50,250,Cash
TRX_02525,2025-01-17,13:51,131,S05,CUST_089,1,85,85,Visa
TRX_02526,2025-08-05,20:22,141,S02,CUST_117,4,95,380,App
TRX_02527,2025-11-01,16:16,127,S03,CUST_064,3,95,285,Cash
TRX_02528,2025-05-26,13:45,116,S05,CUST_194,1,650,650,Cash
TRX_02529,2025-11-01,22:55,142,S03,CUST_012,5,210,1050,App
TRX_02530,2025-08-01,10:17,110,S01,CUST_134,5,105,525,Cash
TRX_02531,2025-02-10,15:54,138,S04,CUST_168,1,300,300,Cash
TRX_02532,2025-05-28,16:01,138,S01,CUST_010,2,300,600,Cash
TRX_02533,2025-05-30,12:47,137,S01,CUST_109,4,320,1280,Cash
TRX_02534,2025-10-20,10:17,108,S02,CUST_101,4,110,440,Visa
TRX_02535,2025-07-15,23:33,106,S01,CUST_104,5,32,160,Cash
TRX_02536,2025-05-15,15:37,123,S05,CUST_093,3,620,1860,Cash
TRX_02537,2025-05-04,12:02,139,S03,CUST_081,3,160,480,Cash
TRX_02538,2025-10-06,10:27,120,S03,CUST_072,3,90,270,Visa
TRX_02539,2025-05-23,13:07,122,S01,CUST_105,5,450,2250,App
TRX_02540,2025-11-12,11:29,145,S02,CUST_004,4,50,200,Cash
TRX_02541,2025-04-24,18:35,125,S03,CUST_145,5,550,2750,Cash
TRX_02542,2025-08-03,13:04,106,S03,CUST_124,3,32,96,Visa
TRX_02543,2025-07-17,9:13,130,S02,CUST_024,1,145,145,Cash
TRX_02544,2025-01-29,9:31,128,S04,CUST_035,5,110,550,Cash
TRX_02545,2025-05-26,19:53,143,S04,CUST_171,4,350,1400,Cash
TRX_02546,2025-02-05,14:56,112,S02,CUST_160,3,56,168,Cash
TRX_02547,2025-11-02,21:35,112,S03,CUST_154,5,56,280,Cash
TRX_02548,2025-11-27,13:09,132,S02,CUST_188,1,20,20,App
TRX_02549,2025-07-06,18:58,108,S05,CUST_118,2,110,220,Cash
TRX_02550,2024-12-13,16:59,123,S01,CUST_110,2,620,1240,Cash
TRX_02551,2025-07-01,15:57,102,S01,CUST_098,4,55,220,Cash
TRX_02552,2025-04-30,18:19,133,S03,CUST_020,3,450,1350,Cash
TRX_02553,2025-11-09,23:20,108,S02,CUST_063,4,110,440,Visa
TRX_02554,2025-11-11,21:12,133,S03,CUST_077,2,450,900,Cash
TRX_02555,2025-09-06,12:19,128,S03,CUST_103,4,110,440,Cash
TRX_02556,2025-09-13,23:40,143,S01,CUST_027,3,350,1050,Cash
TRX_02557,2025-06-07,21:56,137,S03,CUST_125,2,320,640,Visa
TRX_02558,2025-02-05,17:28,121,S05,CUST_175,1,85,85,Cash
TRX_02559,2025-11-12,20:22,112,S04,CUST_022,5,56,280,Cash
TRX_02560,2025-07-23,15:26,143,S05,CUST_077,4,350,1400,Cash
TRX_02561,2024-12-10,21:26,137,S03,CUST_177,5,320,1600,Cash
TRX_02562,2025-10-07,23:19,106,S04,CUST_112,2,32,64,Visa
TRX_02563,2025-08-16,14:08,143,S03,CUST_032,5,350,1750,Cash
TRX_02564,2025-04-26,9:48,132,S04,CUST_175,5,20,100,Visa
TRX_02565,2025-06-21,19:00,113,S03,CUST_142,2,72,144,Cash
TRX_02566,2025-07-20,22:03,112,S05,CUST_079,5,56,280,Cash
TRX_02567,2025-10-25,10:21,127,S05,CUST_172,3,95,285,Cash
TRX_02568,2025-09-12,16:44,103,S01,CUST_095,3,38,114,Cash
TRX_02569,2025-01-28,20:37,120,S02,CUST_177,1,90,90,Cash
TRX_02570,2025-11-21,12:33,134,S05,CUST_106,1,135,135,Cash
TRX_02571,2025-02-04,12:57,113,S02,CUST_158,4,72,288,Cash
TRX_02572,2025-04-30,19:19,126,S05,CUST_100,2,390,780,Visa
TRX_02573,2025-08-02,18:44,108,S05,CUST_162,1,110,110,Cash
TRX_02574,2024-11-27,11:38,140,S03,CUST_148,1,175,175,Visa
TRX_02575,2025-01-15,12:13,120,S05,CUST_079,5,90,450,Cash
TRX_02576,2025-08-12,16:25,132,S02,CUST_013,1,20,20,Cash
TRX_02577,2025-04-29,15:30,126,S01,CUST_084,1,390,390,App
TRX_02578,2025-09-02,13:52,125,S01,CUST_184,2,550,1100,Cash
TRX_02579,2025-10-29,18:07,116,S02,CUST_016,4,650,2600,Cash
TRX_02580,2025-03-01,11:52,145,S03,CUST_002,1,50,50,Visa
TRX_02581,2025-02-22,17:47,134,S01,CUST_113,2,135,270,Cash
TRX_02582,2025-07-28,16:18,138,S03,CUST_071,2,300,600,Cash
TRX_02583,2025-09-24,16:23,145,S03,CUST_155,1,50,50,Cash
TRX_02584,2025-06-12,20:51,111,S05,CUST_013,4,140,560,Cash
TRX_02585,2025-07-02,11:01,134,S05,CUST_008,4,135,540,Cash
TRX_02586,2025-09-11,15:00,112,S03,CUST_156,1,56,56,Cash
TRX_02587,2025-10-23,19:57,112,S03,CUST_099,1,56,56,Cash
TRX_02588,2024-12-18,23:58,130,S01,CUST_042,4,145,580,Cash
TRX_02589,2025-07-24,23:46,141,S01,CUST_027,2,95,190,Cash
TRX_02590,2025-02-16,14:32,114,S05,CUST_088,1,220,220,Visa
TRX_02591,2025-03-14,14:57,105,S05,CUST_006,5,65,325,Visa
TRX_02592,2025-08-16,10:11,108,S03,CUST_022,4,110,440,Cash
TRX_02593,2025-10-28,20:36,113,S04,CUST_008,3,72,216,Cash
TRX_02594,2025-04-18,21:48,138,S02,CUST_081,2,300,600,Cash
TRX_02595,2024-12-31,23:53,131,S04,CUST_111,4,85,340,Cash
TRX_02596,2025-07-26,18:42,130,S05,CUST_160,4,145,580,Cash
TRX_02597,2025-10-30,17:16,143,S02,CUST_136,5,350,1750,Cash
TRX_02598,2025-09-24,18:22,103,S05,CUST_032,3,38,114,Cash
TRX_02599,2024-12-31,9:01,112,S01,CUST_045,4,56,224,Visa
TRX_02600,2025-03-25,10:42,127,S01,CUST_001,2,95,190,Cash
TRX_02601,2025-05-11,21:14,128,S02,CUST_185,4,110,440,App
TRX_02602,2025-01-19,23:56,118,S02,CUST_019,2,40,80,Cash
TRX_02603,2025-06-30,23:04,145,S05,CUST_011,4,50,200,Cash
TRX_02604,2025-01-24,9:54,129,S05,CUST_054,3,220,660,Visa
TRX_02605,2025-06-06,18:40,126,S01,CUST_103,4,390,1560,Visa
TRX_02606,2025-05-10,10:44,135,S04,CUST_003,2,95,190,Cash
TRX_02607,2025-10-19,18:35,142,S01,CUST_148,2,210,420,Cash
TRX_02608,2025-08-05,16:43,107,S04,CUST_200,3,28,84,Cash
TRX_02609,2025-02-17,15:52,126,S03,CUST_155,2,390,780,Cash
TRX_02610,2025-01-10,18:01,138,S01,CUST_125,2,300,600,Cash
TRX_02611,2025-03-11,9:51,123,S04,CUST_119,1,620,620,Cash
TRX_02612,2025-05-30,21:26,140,S03,CUST_027,1,175,175,Cash
TRX_02613,2025-05-20,11:43,114,S04,CUST_109,1,220,220,Visa
TRX_02614,2025-08-08,12:53,138,S04,CUST_199,5,300,1500,Cash
TRX_02615,2025-08-10,14:22,116,S04,CUST_161,4,650,2600,Cash
TRX_02616,2025-02-05,21:04,132,S02,CUST_137,5,20,100,Cash
TRX_02617,2025-01-02,18:05,125,S05,CUST_157,4,550,2200,Cash
TRX_02618,2025-04-28,10:07,113,S05,CUST_181,5,72,360,Cash
TRX_02619,2025-09-30,17:21,136,S03,CUST_180,1,280,280,Cash
TRX_02620,2025-04-04,15:45,108,S02,CUST_174,3,110,330,Cash
TRX_02621,2025-04-23,10:34,120,S02,CUST_135,2,90,180,Cash
TRX_02622,2025-10-05,17:19,145,S04,CUST_095,5,50,250,Cash
TRX_02623,2025-09-02,20:57,125,S04,CUST_186,1,550,550,Cash
TRX_02624,2025-04-10,19:01,131,S03,CUST_029,4,85,340,Cash
TRX_02625,2025-04-09,12:21,132,S01,CUST_012,4,20,80,Visa
TRX_02626,2025-02-06,12:35,112,S04,CUST_058,1,56,56,Visa
TRX_02627,2025-11-01,23:56,144,S02,CUST_091,3,25,75,Cash
TRX_02628,2025-01-03,21:36,112,S04,CUST_111,4,56,224,App
TRX_02629,2025-05-23,10:26,145,S03,CUST_142,1,50,50,Cash
TRX_02630,2025-01-07,23:35,107,S05,CUST_068,5,28,140,Cash
TRX_02631,2025-04-14,20:02,138,S01,CUST_146,2,300,600,Cash
TRX_02632,2025-08-13,12:41,134,S01,CUST_190,4,135,540,Cash
TRX_02633,2025-05-01,21:54,105,S01,CUST_197,4,65,260,Visa
TRX_02634,2024-12-07,23:03,126,S03,CUST_155,2,390,780,Cash
TRX_02635,2025-08-27,18:55,131,S04,CUST_173,2,85,170,Cash
TRX_02636,2025-09-05,16:03,112,S02,CUST_106,1,56,56,Cash
TRX_02637,2025-11-18,11:27,118,S05,CUST_075,4,40,160,Visa
TRX_02638,2025-02-05,10:28,139,S01,CUST_007,5,160,800,Cash
TRX_02639,2025-06-03,14:12,104,S05,CUST_058,5,42,210,Cash
TRX_02640,2025-03-28,12:05,136,S02,CUST_108,1,280,280,Cash
TRX_02641,2025-06-26,20:48,127,S01,CUST_129,2,95,190,Visa
TRX_02642,2025-09-13,9:51,143,S04,CUST_131,5,350,1750,Cash
TRX_02643,2024-12-26,10:03,137,S04,CUST_014,2,320,640,Cash
TRX_02644,2025-04-20,9:20,130,S03,CUST_091,2,145,290,Cash
TRX_02645,2025-04-25,11:38,119,S01,CUST_089,2,25,50,Cash
TRX_02646,2025-10-29,10:04,121,S05,CUST_153,1,85,85,Cash
TRX_02647,2025-03-12,16:45,124,S01,CUST_053,5,480,2400,Visa
TRX_02648,2025-03-19,16:45,121,S01,CUST_028,3,85,255,Cash
TRX_02649,2025-09-05,13:55,129,S02,CUST_047,3,220,660,Cash
TRX_02650,2025-04-12,14:44,109,S02,CUST_117,5,95,475,Cash
TRX_02651,2024-12-24,14:57,119,S01,CUST_030,1,25,25,Cash
TRX_02652,2025-08-02,13:05,131,S02,CUST_091,5,85,425,Cash
TRX_02653,2025-08-20,12:19,103,S05,CUST_084,2,38,76,Visa
TRX_02654,2025-01-28,14:46,115,S05,CUST_107,2,180,360,Visa
TRX_02655,2024-12-15,12:44,132,S02,CUST_119,2,20,40,Cash
TRX_02656,2025-01-24,9:31,138,S02,CUST_178,4,300,1200,Visa
TRX_02657,2025-04-18,18:24,122,S03,CUST_023,3,450,1350,Cash
TRX_02658,2024-12-27,13:54,145,S04,CUST_196,1,50,50,Cash
TRX_02659,2024-12-06,22:24,110,S04,CUST_185,4,105,420,Cash
TRX_02660,2025-03-21,12:24,104,S01,CUST_078,1,42,42,Cash
TRX_02661,2025-08-26,9:42,111,S04,CUST_124,4,140,560,Cash
TRX_02662,2025-05-24,23:01,143,S04,CUST_125,5,350,1750,App
TRX_02663,2025-04-10,21:48,120,S01,CUST_006,3,90,270,Cash
TRX_02664,2025-05-20,20:53,137,S02,CUST_179,1,320,320,Cash
TRX_02665,2024-12-26,21:06,110,S02,CUST_117,4,105,420,Cash
TRX_02666,2025-08-27,16:27,111,S01,CUST_035,3,140,420,Cash
TRX_02667,2025-08-19,13:10,144,S05,CUST_057,5,25,125,App
TRX_02668,2025-03-28,11:58,119,S03,CUST_143,4,25,100,Cash
TRX_02669,2025-01-09,12:49,101,S01,CUST_007,3,45,135,Cash
TRX_02670,2025-09-15,15:02,140,S03,CUST_077,3,175,525,Cash
TRX_02671,2025-04-13,19:16,134,S05,CUST_073,3,135,405,Visa
TRX_02672,2024-12-03,10:19,108,S04,CUST_137,5,110,550,Cash
TRX_02673,2025-04-11,22:11,101,S01,CUST_085,3,45,135,Cash
TRX_02674,2025-07-10,9:29,103,S03,CUST_001,1,38,38,Cash
TRX_02675,2025-07-30,19:54,124,S05,CUST_191,3,480,1440,Cash
TRX_02676,2024-12-26,18:05,120,S04,CUST_117,4,90,360,Cash
TRX_02677,2025-09-05,14:04,142,S02,CUST_112,5,210,1050,Cash
TRX_02678,2025-04-17,13:55,134,S05,CUST_019,3,135,405,Cash
TRX_02679,2025-10-15,11:09,116,S05,CUST_134,2,650,1300,Visa
TRX_02680,2025-03-26,10:41,145,S02,CUST_196,1,50,50,Cash
TRX_02681,2025-07-10,18:20,138,S05,CUST_187,5,300,1500,Cash
TRX_02682,2024-12-28,20:16,143,S02,CUST_041,2,350,700,App
TRX_02683,2025-11-09,22:54,108,S05,CUST_136,1,110,110,Visa
TRX_02684,2024-12-19,18:15,142,S02,CUST_159,5,210,1050,Cash
TRX_02685,2025-08-13,16:07,126,S03,CUST_061,1,390,390,Cash
TRX_02686,2025-03-11,14:36,129,S04,CUST_175,2,220,440,Cash
TRX_02687,2025-01-02,19:27,101,S02,CUST_131,4,45,180,Visa
TRX_02688,2024-12-09,14:38,137,S02,CUST_029,2,320,640,Visa
TRX_02689,2025-06-23,23:41,118,S04,CUST_122,3,40,120,Cash
TRX_02690,2025-10-11,9:10,111,S01,CUST_040,3,140,420,Cash
TRX_02691,2025-02-11,23:37,123,S05,CUST_002,3,620,1860,Cash
TRX_02692,2025-03-15,21:20,112,S04,CUST_092,5,56,280,Cash
TRX_02693,2025-09-20,20:22,116,S05,CUST_164,5,650,3250,App
TRX_02694,2025-09-21,9:42,110,S02,CUST_014,4,105,420,Visa
TRX_02695,2025-10-25,10:04,120,S01,CUST_112,4,90,360,App
TRX_02696,2025-09-12,17:36,115,S04,CUST_019,2,180,360,Cash
TRX_02697,2025-08-29,20:07,107,S02,CUST_005,4,28,112,Visa
TRX_02698,2024-12-23,18:30,106,S05,CUST_045,5,32,160,Cash
TRX_02699,2025-07-10,14:17,145,S05,CUST_177,5,50,250,Cash
TRX_02700,2025-04-26,23:15,122,S01,CUST_045,5,450,2250,Cash
TRX_02701,2025-03-25,16:20,119,S02,CUST_188,3,25,75,Visa
TRX_02702,2025-11-16,12:28,111,S04,CUST_187,1,140,140,Visa
TRX_02703,2025-05-31,10:22,140,S05,CUST_076,4,175,700,Cash
TRX_02704,2025-05-31,19:30,105,S02,CUST_048,1,65,65,Cash
TRX_02705,2025-06-29,12:36,123,S03,CUST_138,4,620,2480,Visa
TRX_02706,2025-08-29,12:49,143,S02,CUST_066,2,350,700,App
TRX_02707,2025-11-02,11:38,108,S01,CUST_178,5,110,550,Cash
TRX_02708,2025-05-20,14:07,117,S04,CUST_073,3,48,144,Cash
TRX_02709,2025-08-12,11:36,142,S02,CUST_146,4,210,840,Cash
TRX_02710,2025-02-27,23:29,108,S02,CUST_091,2,110,220,Cash
TRX_02711,2025-06-29,13:48,102,S05,CUST_107,1,55,55,Cash
TRX_02712,2025-01-17,11:55,122,S01,CUST_074,4,450,1800,Cash
TRX_02713,2024-12-09,20:10,135,S05,CUST_158,4,95,380,App
TRX_02714,2025-08-17,22:33,117,S04,CUST_150,2,48,96,App
TRX_02715,2025-05-27,11:25,137,S03,CUST_124,4,320,1280,Cash
TRX_02716,2025-11-26,13:07,142,S05,CUST_065,2,210,420,Cash
TRX_02717,2025-09-25,18:39,116,S03,CUST_138,3,650,1950,Cash
TRX_02718,2025-01-03,20:58,108,S01,CUST_092,1,110,110,Cash
TRX_02719,2025-06-24,19:28,111,S02,CUST_113,4,140,560,Visa
TRX_02720,2025-04-24,21:30,141,S04,CUST_057,4,95,380,Visa
TRX_02721,2025-09-24,23:52,109,S04,CUST_095,2,95,190,App
TRX_02722,2025-02-12,23:00,141,S03,CUST_100,1,95,95,Cash
TRX_02723,2025-11-07,19:29,102,S04,CUST_122,3,55,165,Cash
TRX_02724,2025-02-25,17:46,101,S03,CUST_198,4,45,180,Cash
TRX_02725,2025-03-25,13:31,104,S04,CUST_135,1,42,42,Cash
TRX_02726,2025-08-19,23:33,134,S02,CUST_085,5,135,675,Cash
TRX_02727,2025-04-22,14:24,105,S03,CUST_185,4,65,260,Cash
TRX_02728,2025-02-08,9:52,116,S03,CUST_187,2,650,1300,App
TRX_02729,2025-07-05,17:17,131,S01,CUST_136,2,85,170,Cash
TRX_02730,2025-05-06,10:22,145,S02,CUST_039,5,50,250,Cash
TRX_02731,2025-04-23,13:31,130,S03,CUST_120,1,145,145,Cash
TRX_02732,2025-04-23,23:16,126,S01,CUST_102,2,390,780,App
TRX_02733,2025-03-25,19:17,101,S05,CUST_072,1,45,45,Cash
TRX_02734,2025-09-05,22:32,102,S03,CUST_163,2,55,110,Visa
TRX_02735,2025-09-29,23:02,136,S01,CUST_120,1,280,280,App
TRX_02736,2025-08-29,21:12,110,S05,CUST_076,5,105,525,Cash
TRX_02737,2025-06-04,12:18,103,S04,CUST_181,1,38,38,App
TRX_02738,2025-07-03,20:28,101,S04,CUST_054,5,45,225,Cash
TRX_02739,2025-04-27,23:07,102,S04,CUST_113,4,55,220,Visa
TRX_02740,2025-07-12,23:27,103,S02,CUST_068,1,38,38,Cash
TRX_02741,2025-02-05,13:46,145,S05,CUST_041,1,50,50,Cash
TRX_02742,2025-01-06,20:50,117,S05,CUST_166,3,48,144,Cash
TRX_02743,2025-05-13,11:32,126,S05,CUST_121,1,390,390,Cash
TRX_02744,2025-10-15,20:32,125,S03,CUST_091,4,550,2200,Cash
TRX_02745,2025-11-23,20:20,143,S03,CUST_108,1,350,350,Visa
TRX_02746,2025-07-06,10:59,144,S03,CUST_134,1,25,25,Visa
TRX_02747,2025-05-08,12:53,124,S02,CUST_106,5,480,2400,Cash
TRX_02748,2025-10-17,19:00,126,S05,CUST_066,1,390,390,Cash
TRX_02749,2025-06-07,22:14,128,S01,CUST_079,5,110,550,Cash
TRX_02750,2025-07-25,11:31,103,S03,CUST_087,3,38,114,Visa
TRX_02751,2025-04-20,11:12,108,S02,CUST_039,4,110,440,Cash
TRX_02752,2025-08-18,22:46,105,S05,CUST_102,1,65,65,Visa
TRX_02753,2025-07-07,10:31,120,S02,CUST_133,1,90,90,Cash
TRX_02754,2025-11-25,11:02,136,S02,CUST_050,2,280,560,Cash
TRX_02755,2025-10-07,15:40,103,S03,CUST_143,3,38,114,Cash
TRX_02756,2025-08-01,17:42,103,S01,CUST_090,3,38,114,App
TRX_02757,2025-03-25,23:18,140,S01,CUST_164,3,175,525,Cash
TRX_02758,2025-10-15,15:38,138,S02,CUST_192,4,300,1200,Cash
TRX_02759,2025-04-27,10:14,126,S01,CUST_063,4,390,1560,Cash
TRX_02760,2025-06-29,16:20,116,S01,CUST_066,3,650,1950,Cash
TRX_02761,2025-01-25,11:29,110,S04,CUST_178,4,105,420,App
TRX_02762,2025-05-23,20:25,133,S05,CUST_049,1,450,450,Visa
TRX_02763,2025-08-04,18:26,145,S04,CUST_102,4,50,200,Cash
TRX_02764,2025-04-24,13:32,112,S04,CUST_053,1,56,56,Cash
TRX_02765,2024-12-28,17:49,117,S03,CUST_033,4,48,192,Cash
TRX_02766,2025-06-25,15:51,118,S04,CUST_047,3,40,120,Cash
TRX_02767,2025-04-09,23:03,137,S03,CUST_171,4,320,1280,Cash
TRX_02768,2025-05-19,19:52,108,S01,CUST_087,2,110,220,Cash
TRX_02769,2025-06-24,12:36,118,S01,CUST_023,4,40,160,Visa
TRX_02770,2025-03-12,21:40,115,S01,CUST_005,5,180,900,Cash
TRX_02771,2025-10-05,14:08,125,S04,CUST_052,5,550,2750,Cash
TRX_02772,2024-12-07,21:24,109,S03,CUST_185,1,95,95,Cash
TRX_02773,2025-05-26,21:49,123,S01,CUST_051,3,620,1860,Cash
TRX_02774,2025-08-19,12:23,115,S03,CUST_101,1,180,180,Cash
TRX_02775,2025-08-28,15:55,122,S02,CUST_040,2,450,900,Visa
TRX_02776,2025-02-17,23:23,139,S03,CUST_095,3,160,480,Cash
TRX_02777,2025-09-06,20:15,141,S02,CUST_160,2,95,190,App
TRX_02778,2024-12-07,21:33,102,S03,CUST_092,1,55,55,Cash
TRX_02779,2025-08-02,9:10,124,S02,CUST_162,4,480,1920,Cash
TRX_02780,2025-03-24,19:49,125,S04,CUST_126,1,550,550,Cash
TRX_02781,2025-04-15,20:07,114,S03,CUST_166,1,220,220,Visa
TRX_02782,2025-10-28,15:08,121,S04,CUST_020,4,85,340,Visa
TRX_02783,2025-01-09,10:04,124,S02,CUST_023,3,480,1440,Cash
TRX_02784,2024-12-07,9:47,134,S01,CUST_097,4,135,540,Visa
TRX_02785,2025-02-12,10:47,112,S04,CUST_163,5,56,280,Cash
TRX_02786,2025-03-06,22:38,116,S03,CUST_060,4,650,2600,Visa
TRX_02787,2025-07-02,17:47,116,S04,CUST_044,3,650,1950,Cash
TRX_02788,2025-07-19,12:06,127,S05,CUST_145,3,95,285,Cash
TRX_02789,2025-07-26,15:18,101,S04,CUST_136,5,45,225,Cash
TRX_02790,2025-06-23,17:17,141,S04,CUST_153,2,95,190,Cash
TRX_02791,2025-08-13,12:24,126,S05,CUST_133,5,390,1950,Cash
TRX_02792,2025-06-16,14:48,137,S02,CUST_069,4,320,1280,Cash
TRX_02793,2025-07-16,12:36,114,S05,CUST_010,1,220,220,App
TRX_02794,2025-03-25,16:23,109,S02,CUST_075,4,95,380,Cash
TRX_02795,2025-10-22,13:21,130,S04,CUST_007,1,145,145,Cash
TRX_02796,2025-01-14,17:10,116,S05,CUST_152,1,650,650,Cash
TRX_02797,2025-09-26,12:05,129,S05,CUST_059,4,220,880,Cash
TRX_02798,2025-07-27,17:46,134,S02,CUST_058,5,135,675,Visa
TRX_02799,2024-12-27,21:31,122,S04,CUST_171,2,450,900,Cash
TRX_02800,2025-05-18,22:09,101,S02,CUST_062,3,45,135,Cash
TRX_02801,2025-09-29,15:55,112,S02,CUST_065,5,56,280,Cash
TRX_02802,2025-09-10,21:31,117,S04,CUST_146,2,48,96,Cash
TRX_02803,2025-10-26,12:20,114,S05,CUST_008,3,220,660,Cash
TRX_02804,2025-08-17,17:54,102,S02,CUST_119,4,55,220,Visa
TRX_02805,2025-01-19,15:44,102,S01,CUST_085,1,55,55,Cash
TRX_02806,2024-12-03,11:33,136,S04,CUST_058,2,280,560,Visa
TRX_02807,2025-03-08,16:55,120,S01,CUST_106,2,90,180,App
TRX_02808,2025-07-02,16:10,132,S05,CUST_121,1,20,20,Cash
TRX_02809,2025-08-03,11:47,120,S02,CUST_071,5,90,450,Visa
TRX_02810,2025-06-19,9:18,108,S04,CUST_187,4,110,440,Cash
TRX_02811,2025-11-08,13:33,119,S02,CUST_034,3,25,75,Cash
TRX_02812,2025-09-11,19:10,101,S03,CUST_114,3,45,135,Cash
TRX_02813,2025-11-12,12:51,126,S05,CUST_010,5,390,1950,Cash
TRX_02814,2025-08-19,18:16,114,S04,CUST_042,3,220,660,Cash
TRX_02815,2025-05-15,23:47,131,S03,CUST_001,2,85,170,Visa
TRX_02816,2025-02-19,17:45,105,S04,CUST_124,2,65,130,Visa
TRX_02817,2025-05-08,15:11,115,S04,CUST_060,1,180,180,Cash
TRX_02818,2024-11-29,13:44,108,S02,CUST_121,1,110,110,Cash
TRX_02819,2025-08-29,16:21,132,S01,CUST_154,1,20,20,Cash
TRX_02820,2025-07-24,18:10,108,S01,CUST_095,5,110,550,Cash
TRX_02821,2025-03-22,14:40,136,S03,CUST_108,5,280,1400,Cash
TRX_02822,2025-04-16,13:52,117,S01,CUST_174,2,48,96,App
TRX_02823,2025-09-22,20:19,145,S05,CUST_112,4,50,200,Cash
TRX_02824,2025-04-06,17:34,121,S05,CUST_111,4,85,340,Cash
TRX_02825,2025-01-05,18:09,126,S05,CUST_081,2,390,780,Cash
TRX_02826,2025-04-19,11:16,111,S05,CUST_027,2,140,280,Cash
TRX_02827,2025-08-21,18:41,132,S05,CUST_161,2,20,40,Visa
TRX_02828,2025-09-17,21:54,126,S02,CUST_135,3,390,1170,Cash
TRX_02829,2025-10-08,19:58,102,S05,CUST_090,3,55,165,Cash
TRX_02830,2024-11-28,21:14,102,S05,CUST_112,2,55,110,App
TRX_02831,2025-10-07,11:09,128,S05,CUST_086,1,110,110,Cash
TRX_02832,2025-05-11,10:57,126,S02,CUST_072,1,390,390,App
TRX_02833,2025-08-15,21:28,109,S05,CUST_004,2,95,190,Cash
TRX_02834,2025-05-13,13:32,141,S03,CUST_189,4,95,380,Visa
TRX_02835,2025-09-09,15:24,133,S03,CUST_181,2,450,900,Visa
TRX_02836,2025-05-27,13:53,129,S05,CUST_084,4,220,880,Cash
TRX_02837,2025-01-06,23:38,105,S02,CUST_115,5,65,325,Visa
TRX_02838,2025-10-17,22:17,134,S05,CUST_151,2,135,270,Visa
TRX_02839,2025-09-09,16:31,120,S02,CUST_162,4,90,360,Cash
TRX_02840,2025-11-12,10:35,134,S03,CUST_150,3,135,405,Visa
TRX_02841,2025-02-26,9:55,115,S04,CUST_066,3,180,540,Cash
TRX_02842,2025-11-05,14:46,119,S04,CUST_140,4,25,100,Cash
TRX_02843,2025-09-09,23:58,116,S05,CUST_034,5,650,3250,App
TRX_02844,2025-06-06,11:59,111,S03,CUST_082,4,140,560,Visa
TRX_02845,2025-03-07,16:23,134,S04,CUST_052,1,135,135,Cash
TRX_02846,2025-09-23,13:21,135,S04,CUST_123,1,95,95,Cash
TRX_02847,2025-04-05,17:58,113,S02,CUST_143,3,72,216,Cash
TRX_02848,2024-12-14,19:17,135,S03,CUST_017,3,95,285,Cash
TRX_02849,2024-12-19,20:45,142,S03,CUST_198,4,210,840,Cash
TRX_02850,2025-09-15,22:01,116,S02,CUST_146,1,650,650,Visa
TRX_02851,2025-10-04,19:29,110,S01,CUST_062,4,105,420,Cash
TRX_02852,2025-10-24,21:34,115,S01,CUST_171,4,180,720,Visa
TRX_02853,2025-06-04,9:39,112,S02,CUST_054,1,56,56,Visa
TRX_02854,2025-11-23,20:11,145,S02,CUST_078,2,50,100,Visa
